city_ascii,GEOprob,BIOprob,x,y,bio_x,bio_y
Vaduz,0.12104983401299733,-0.21180542269364877,1059394.1980323463,5963924.685910614,-0.8846077606920728,-0.5201481446164555
Klaipeda,0.04277436140929872,0.003648445401947052,2351056.513604858,7502955.365876916,-0.22198518665560618,0.6967264659779433
Vilnius,0.08142777005881628,0.008472841122139505,2818231.0206169887,7300661.381083198,-0.37445535032512245,0.8131502562609318
Siauliai,0.07986668113800448,0.009126955360206235,2596527.122753106,7546202.349830315,-0.22483393438521482,0.8216812461152623
Kaunas,0.08377355937553331,0.005629012941670626,2658309.440143372,7352245.7089611525,-0.331389114359931,0.7657623269632721
Panevezys,0.08499372928443372,0.012147235010476758,2712855.990632078,7506830.163816889,-0.2571162435617369,0.8553631036011877
Diekirch,0.6222863605922897,-0.2201661784942298,686473.9038748804,6426089.932192703,-0.6075401522416279,-0.4848353076656102
Grevenmacher,0.6108500146237527,-0.22001769493988338,705019.7310410405,6394482.317900557,-0.6257747243683851,-0.49026955281019635
Luxembourg,0.6244136658955541,-0.21713149407937316,682388.478562767,6379298.722272802,-0.6312970899505883,-0.5065652881478715
Daugavpils,0.06656868757238996,0.02744711065978579,2951079.7009296827,7534564.044063807,-0.26723657335982054,0.9705568428452835
Ventspils,0.05199887560234893,0.012810954686636039,2400115.013197456,7840231.952266772,-0.05275505400508207,0.8618675916607641
Riga,0.0845819291462083,0.023614476754956523,2682799.728117893,7749905.9659611825,-0.12843819358298125,0.9459981237403898
Liepaga,0.0404568617005549,0.005313673947694906,2338822.501566677,7660619.4466461865,-0.1392671359105324,0.7586648274561307
Jelgava,0.08287634799681819,0.017408448941119505,2639696.8212827384,7689462.376160315,-0.15524455097706502,0.9015155527634864
Rezekne,0.051465846486369704,0.043349769196934014,3040870.002203536,7658602.2929882975,-0.21236364525841722,1.0624212755977833
Monaco,0.4776584692067494,0.5045519834115489,824532.3363566984,5425232.718554642,-1.1388360535728195,-0.8518163402132206
Balti,0.03919156992790283,0.005747961780462519,3106403.786433538,6066870.822390789,-1.0415109595849525,0.4119530725234233
Cahul,0.03316231361225443,0.004899133610823929,3138586.251221872,5765602.394446149,-1.2004743971883585,0.29742036634063096
Chisinau,0.020349307048555632,0.005703002009311822,3212424.4694650513,5942890.237883396,-1.1164510517937214,0.40507517211439215
Tiraspol,0.009127071578218508,0.005830114850240398,3299509.707112627,5918129.129727772,-1.1381826542776197,0.43230018269256076
Dubasari,0.01536255636183077,0.005837836442349921,3246165.407124492,5985124.924754398,-1.0980920721380185,0.43772916937865425
Podgorica,0.012280655304285754,-0.14286611417013467,2144714.705470446,5231041.611723426,-1.3746676119089831,-0.3618183646216533
Skopje,0.04936932183351858,-0.06358520591186605,2385966.305917628,5160979.444049783,-1.4356283058927808,-0.2870226693528499
Bitola,0.04740345852116161,-0.1331632947634361,2375502.2737830617,5018110.616673192,-1.5083722923115626,-0.35249920864604967
Tetovo,0.03961852434156527,-0.08638874934260289,2334380.853884027,5162357.659070327,-1.4296217590242852,-0.30881764437009007
Maastricht,0.6385451824840545,-0.2054526978742417,631960.7492334138,6595332.201458038,-0.5145005454854972,-0.4363034559263461
Amsterdam,0.6113253766152421,-0.1395266174695241,547313.4084342078,6863659.039714891,-0.3671727764784203,-0.35858534166549116
The Hague,0.5433941393797347,-0.1880733768281285,475334.22568727686,6814603.426035637,-0.38513145368500723,-0.41074007836184245
Haarlem,0.585655250311491,-0.151250173781514,515409.2423728557,6869201.07560679,-0.36103483085890575,-0.3700647045315151
Groningen,0.5887797413293296,0.0039426475279262406,732482.2494197398,7023870.467125853,-0.30339889288604516,-0.20990784374723992
