city_ascii,GEOprob,BIOprob,x,y,bio_x,bio_y
Vaduz,0.12072272394224104,0.13437007739473608,1059394.1980323463,5963924.685910614,-0.6075661901303474,-0.23342547263240765
Klaipeda,0.11756252932417033,0.10905227505791484,2351056.513604858,7502955.365876916,-0.18162625513531827,0.15252320305678113
Vilnius,0.11794456929276645,0.10723283146158971,2818231.0206169887,7300661.381083198,-0.03396609406987461,0.5987598444194784
Siauliai,0.11755963256352853,0.10769102816043352,2596527.122753106,7546202.349830315,-0.1027799782500064,0.32657156552547684
Kaunas,0.11769300574468716,0.10750439269672676,2658309.440143372,7352245.7089611525,-0.08466147777983901,0.45314279436586014
Panevezys,0.11756212196653709,0.10746798040910815,2712855.990632078,7506830.163816889,-0.06591913376778613,0.4332422784115557
Diekirch,0.13073143487742858,0.07937287009794919,686473.9038748804,6426089.932192703,-0.7229013962176765,-0.7111223443467412
Grevenmacher,0.11126968741370777,0.08037151575238312,705019.7310410405,6394482.317900557,-0.7172382944784453,-0.6838815503331921
Luxembourg,0.10161250975207894,0.07920647539971107,682388.478562767,6379298.722272802,-0.7246019114454985,-0.6954041454829809
Daugavpils,0.1175601151855459,0.10725590216425404,2951079.7009296827,7534564.044063807,0.010479432211370487,0.6079044250591619
Ventspils,0.11777307398920248,0.10976771954940381,2400115.013197456,7840231.952266772,-0.16309894772571343,0.054524967733875274
Riga,0.11759064104660613,0.10754677634870224,2682799.728117893,7749905.9659611825,-0.07348024327312963,0.3115781390390222
Liepaga,0.11756220351454053,0.11007109841686055,2338822.501566677,7660619.4466461865,-0.1842090282745561,0.07927457662971937
Jelgava,0.11756633861749557,0.10761489281675676,2639696.8212827384,7689462.376160315,-0.08777047381127867,0.30237013232812937
Rezekne,0.11756200450679691,0.10726264033709543,3040870.002203536,7658602.2929882975,0.04023248007322111,0.6278439688111261
Monaco,0.06740493460204967,0.07531879619209456,824532.3363566984,5425232.718554642,-0.6871959054758134,-0.19901465439202082
Balti,0.123680769505111,0.13571731464909265,3106403.786433538,6066870.822390789,0.04777092573049668,1.3221058654172821
Cahul,0.11750395512273953,0.14469389099914035,3138586.251221872,5765602.394446149,0.055521417328029954,1.4689413481845255
Chisinau,0.1200272628330108,0.15763855465235577,3212424.4694650513,5942890.237883396,0.08062301842700303,1.4549194695216963
Tiraspol,0.11934717650336843,0.15301610947999095,3299509.707112627,5918129.129727772,0.10825722641691804,1.5328700672889475
Dubasari,0.12151287451695839,0.16090591259807838,3246165.407124492,5985124.924754398,0.09176658981527519,1.4641802553124366
Podgorica,0.04871279680420594,0.10037863510331144,2144714.705470446,5231041.611723426,-0.266743930386102,0.9094853432865011
Skopje,0.08502393933942456,0.05315922664758824,2385966.305917628,5160979.444049783,-0.1902014448908228,1.1260239095909004
Bitola,0.11353380175143643,0.04627541430589656,2375502.2737830617,5018110.616673192,-0.19475100247916377,1.1755850296480754
Tetovo,0.08446967553512141,0.0656932411904983,2334380.853884027,5162357.659070327,-0.2066827222057641,1.0852188366238025
Maastricht,0.15967059279806733,0.06562393312843215,631960.7492334138,6595332.201458038,-0.7389040767280446,-0.8220362834151318
Amsterdam,0.2229556014235894,0.04199044021417923,547313.4084342078,6863659.039714891,-0.7637062383460744,-0.9964962475195736
The Hague,0.18763346488490654,0.03875630931581876,475334.22568727686,6814603.426035637,-0.7871328169734839,-1.032835473091003
Haarlem,0.22687976213723438,0.04109606862683478,515409.2423728557,6869201.07560679,-0.77385992847343,-1.023627877331519
Groningen,0.15609144200573422,0.06386742487977146,732482.2494197398,7023870.467125853,-0.7031539376225308,-0.9167556549820255
Middelburg,0.14754889064688279,0.03642110684257141,401863.36176371813,6710576.735641695,-0.8114995736174393,-1.048127765316057
Arnhem,0.17737538070255887,0.060428757600951455,659345.3439685586,6797955.991249009,-0.7284411065199039,-0.8825392561122165
Assen,0.17975999356354344,0.06495644472743889,729142.6646959418,6982997.920389787,-0.7045661144514733,-0.9028469385401634
's-Hertogenbosch,0.15396237842136204,0.049595867070163925,591852.3367005981,6743063.357513758,-0.7504825562274663,-0.9130198417745856
Zwolle,0.2404000777843572,0.05974960307596046,678714.9353665886,6895431.61657986,-0.7214268073430192,-0.9068111560419962
Utrecht,0.1900721425294251,0.04400274332867485,569955.792861562,6818281.337889219,-0.7568494307271315,-0.9604954882752128
Leeuwarden,0.15346040237401962,0.051832377153878784,643805.143053819,7029450.123692404,-0.7314587455284887,-0.9881981008674787
Rotterdam,0.17070959329762578,0.037393955205232934,498711.3187538657,6785673.333785048,-0.779902499430454,-1.002907047959101
Eindhoven,0.14617278300847744,0.055851881497311094,612257.1993630035,6697711.123236825,-0.7443409140639325,-0.878775140942335
Vossavangen,0.10180416277441451,0.1087652026962653,717008.840199474,8541356.190229671,-0.695312780165871,-1.541960631228952
Oslo,0.05916329511465915,0.05916329511465917,1196684.5260276902,8381215.3676753575,-0.5433005068303904,-1.103002035966486
Lillehammer,0.11475774183838561,0.07091020088883733,1168854.653329373,8656495.30109446,-0.5498784013641198,-1.2359410048775412
Baerum,0.059499222801718175,0.06233423015847414,1263164.5259294342,8380504.745981934,-0.522051521192199,-1.0508456155837569
Stavanger,0.15689530723215137,0.11062287165700432,632294.7077057943,8173905.558045134,-0.7254941863142601,-1.4595901126304789
Leikanger,0.1152523076694342,0.10797526521419565,762538.5119339245,8668033.60122272,-0.6796884922328984,-1.5576206366119185
Kristiansand,0.12163182433523892,0.07244515762035832,890555.9263461898,8002396.723285847,-0.6443683104672697,-1.1887912318698295
Bergen,0.0875189697263965,0.11069700708709915,592720.6287287859,8487308.98087694,-0.7355056582545009,-1.6170957927002474
Skien,0.17477123904781164,0.06143175849624489,1068667.111615425,8223740.701207093,-0.5855572996530847,-1.1392574828544137
Arendal,0.1282153935239897,0.06494954067522632,975826.656293836,8065597.929270066,-0.6165729514252125,-1.1477970743229544
Hamar,0.10891007021341731,0.06222347078903874,1232195.4435907442,8584609.14059896,-0.5302329011878708,-1.1574757635355766
Tonsberg,0.17819210199292032,0.05935672794330081,1160060.4135567036,8237667.527729335,-0.5562196831003642,-1.0735772892475042
Drammen,0.08968538941398446,0.060210221929158037,1134423.5348270126,8345878.403312952,-0.5635043756835892,-1.1373018436191555
Haugesund,0.16932248149304338,0.11250008851609497,587488.6126615001,8269951.931427885,-0.7390101714334886,-1.5333559472074547
Alesund,0.11755433264939594,0.10796996548356147,711108.9071874304,8989639.802622322,-0.6934212835489213,-1.7276905736863977
Sandnes,0.147483160775376,0.11029179896241639,633407.9026137269,8147046.657701346,-0.7253646239408965,-1.4478693715255837
Gjovik,0.10831692899375514,0.0645880122667202,1191118.551488027,8580044.128124397,-0.5434044688925134,-1.1876804746045233
Moss,0.16447842842048463,0.05977933254702622,1187689.9111715932,8275444.877846608,-0.5470676236148563,-1.0672838323611484
Lodz,0.15926454804153645,0.11005330914054995,2165319.9432162815,6759544.366055233,-0.24727487018763927,0.3079784220777302
Lublin,0.14584880426827274,0.10720741089626332,2512781.4698293274,6665706.678845235,-0.1369753286869636,0.6169909068491677
Wroclaw,0.14861266793829872,0.11625108992755923,1895770.9282094496,6640845.487108363,-0.3344553469417316,0.1456294548507029
Bialystok,0.1627807760617191,0.10747736477390607,2579272.60168015,7010866.449434419,-0.11280802906806098,0.5294088713900351
Poznan,0.23002027436206884,0.12786966497729446,1881288.2624572443,6873834.51902556,-0.33712227301595743,0.040191718111777464
Zielona Gora,0.1735891436263646,0.1608900193626226,1725452.1072957406,6791162.102031016,-0.3876428876179405,-0.0479920420481148
Bydgoszcz,0.16588602567458893,0.11764013688269032,2004864.029186857,7005299.788313133,-0.2965047521270675,0.08349064674952067
Szczecin,0.1410702563599586,0.23653056379908075,1617472.2012262663,7061142.311739657,-0.41989099957273945,-0.24132467181169104
Gdansk,0.11883377006435186,0.1182892607862499,2074995.3083866208,7238632.960098687,-0.2721160219393429,0.04393170020393078
Olsztyn,0.12563059416005642,0.10928296880658567,2279823.1714462424,7132369.312295495,-0.2075240084389981,0.24667860979654188
Katowice,0.1687895881421284,0.10998517199357677,2117296.714888062,6491495.262170752,-0.26488777981734013,0.3788133950990802
Rzeszow,0.1501402324717481,0.10700758244524947,2449028.797452019,6458494.162864023,-0.15910456508387893,0.6509726803545766
Krakow,0.14906513581169029,0.10865986861300533,2221937.036233741,6456673.275328225,-0.23172564953418306,0.47452593799697884
Opole,0.169630311249247,0.11189391604137824,1996103.185261427,6565761.886425996,-0.3030098870937824,0.25424823882661074
Kielce,0.1576632008371945,0.10832185005671344,2299860.6797890305,6601929.60198324,-0.20558779627271317,0.47663377508945737
Gdynia,0.11827156889932672,0.1208999661569243,2062750.1643993584,7269336.430500093,-0.27577228981935986,0.021972165642194064
Grudziadz,0.13763294545431784,0.11338853631372678,2087240.45237388,7072358.036243138,-0.26960225588601705,0.1206681786121635
Inowroclaw,0.20976741652419584,0.11421758543488522,2031580.706977244,6942388.698952246,-0.2884930713106021,0.1297545422762134
Gliwice,0.17483453787527162,0.11052633813894472,2078334.8931104185,6503693.141553285,-0.2772418516148638,0.34348595318296615
Bytom,0.17636584972877145,0.11019062177926972,2105051.5709008025,6507111.76723892,-0.26867119013784224,0.3629496707674278
Warsaw,0.2094976364182445,0.10847973006484707,2337709.306658744,6845455.502518217,-0.19143457297615418,0.40776880625758394
Elblag,0.11986190953235049,0.11188955908072826,2159898.6840146496,7206222.456153219,-0.2452438622855837,0.12327065542855187
Elk,0.1248445747699897,0.1078907081896146,2487990.6192296655,7138723.764149788,-0.14091519653797613,0.4065283837522311
Koszalin,0.11978479027669148,0.1903824164736306,1801516.7153547846,7208125.260900677,-0.3598096488459208,-0.1571164080256089
Setubal,0.11755516419766374,0.10805176390664206,-990743.4680601356,4654569.97589773,-1.2740701860310137,-1.3039542742978962
Evora,0.11755490601062332,0.10845186802393858,-880091.8942116209,4658839.8949732,-1.2386566997520965,-1.2193464895793127
Santarem,0.11753369664177274,0.10825269963183196,-966475.8190672,4754814.562731371,-1.2654665458330103,-1.3255233762612233
Porto,0.11228992865063298,0.10835363869883724,-959574.010638018,5034491.86907103,-1.2609029751854897,-1.433140586662781
Vila Real,0.11015664847771378,0.10948133003098715,-861278.9002675572,5055803.792245206,-1.2292964771623245,-1.3650593459269176
Aveiro,0.11610145234183131,0.10834916916352327,-963024.9148526104,4959532.588588966,-1.2626380023243842,-1.405546156083329
Guarda,0.11644224019655675,0.10982405607791373,-808402.1421407529,4944873.198639252,-1.213325574860688,-1.2789826934798663
Viseu,0.11603860206806393,0.10914804316842353,-880537.172174793,4961880.127634763,-1.236245251838419,-1.3421357431876257
Braganca,0.09504550772023893,0.11132350228063415,-751963.1603085644,5132262.02403087,-1.1937017306244058,-1.3106611249833031
Viana Do Castelo,0.0996211493514623,0.1080902967226719,-984520.7085247894,5115579.752987804,-1.2681955769580942,-1.485367740961342
Braga,0.10425980480704738,0.10853186564041375,-937454.8278173959,5094551.935549667,-1.253324889388363,-1.4401496262944125
Beja,0.11755719082580665,0.10822503276285389,-875305.15610751,4581403.7321533635,-1.2377788627297066,-1.1843240805409028
Castelo Branco,0.1174164502966871,0.1092277670923032,-833560.3470600322,4838515.205288517,-1.2222654629820702,-1.2556383344519146
Portalegre,0.11752882406406948,0.10894396181348334,-826324.5801584698,4763297.125604976,-1.2205859304285642,-1.2196013391579192
Coimbra,0.11712154099552555,0.10855599744348346,-936942.7581597446,4895106.738753861,-1.2548419558320334,-1.3591652980750337
Leiria,0.11744369420632719,0.1082126528308526,-980168.1164347724,4828086.642903768,-1.2692267587382227,-1.3658116411297525
Covilha,0.1170072117175221,0.10946507180278808,-834896.1809495508,4907196.471655306,-1.2221137576680914,-1.2844308943095724
Drobeta-Turnu Severin,0.10996519441267386,0.05844973088797959,2523156.446371261,5565946.89011197,-0.14292625281280746,1.0694379620987817
Braila,0.11622391999362647,0.13887788830994996,3113494.8379970687,5667608.648196123,0.04667337188733567,1.4889582889663353
Oradea,0.12025847521514899,0.09978155141966558,2440123.2381885583,5950239.167201476,-0.16623506824028222,0.8493821479958474
Timisoara,0.11732303329884042,0.09857546898226899,2362578.080901964,5741780.642586727,-0.19278453606017454,0.8731061358636418
Resita,0.11624363289552964,0.08523275958628312,2436394.035246984,5668399.873191275,-0.16980251372777388,0.9603482415486346
Calarasi,0.09682175095599835,0.12667774928381847,3041905.2734679137,5497423.285195743,0.022350564731878797,1.501864900977491
Arad,0.1177947549016419,0.10001112263184547,2373331.5437125918,5807633.816672968,-0.18879147605397295,0.8548886125552213
Alexandria,0.07972927184558759,0.06744761915485412,2814902.5678422716,5450227.1626262935,-0.050624437770728004,1.3438212707234551
Slobozia,0.10843144688100614,0.1283687190787766,3048150.296901416,5554078.914841605,0.024824676765787257,1.483846004873606
Baia Mare,0.12365101226461214,0.08535953008665564,2624813.405363678,6050393.559140931,-0.10634192791005492,0.9530150019324537
Tulcea,0.11580897047260649,0.13907693201762675,3205633.9805266606,5652951.951943522,0.07600856643563281,1.5667694297527677
Ploiesti,0.11404360014620993,0.08568200149366184,2898369.922039069,5613165.8480390515,-0.022565135676320236,1.3431099788958456
Piatra-Neamt,0.1197172157949524,0.0840056304041081,2936942.1255989363,5932286.038368704,-0.007543514516773375,1.2442660806260883
Suceava,0.12359567732144217,0.07875720460913715,2923171.904587808,6046791.284760731,-0.010981156737128295,1.1872569705275586
Botosani,0.12369847583046462,0.08956009274145868,2967744.2287014364,6065099.163857643,0.0034237852079094244,1.214636167748209
Constanta,0.09666376769384571,0.12970524144531337,3184850.631595557,5496864.24648953,0.06804831913435871,1.613620189508613
Buzau,0.11558187385160504,0.11271349278909643,2984085.9299498894,5646192.948578212,0.005118301206514908,1.396643244114481
Galati,0.1167556155122712,0.14057309355285935,3122055.3068390717,5693581.443166453,0.04962920416382033,1.4851431996373303
Vaslui,0.11862292193250226,0.1360791475905127,3087256.8340170938,5882423.359279926,0.04009487055075611,1.3816919944017052
Sfintu-Gheorghe,0.11745857497704018,0.06960784061578779,2871263.6260309056,5759221.301380514,-0.030000702347474317,1.2629480440639582
Bacau,0.11848356261481169,0.1069135767824517,2996676.164358607,5873527.6936504925,0.011059467774672815,1.3146130215675231
Focsani,0.1172346310714554,0.12252983126602165,3026387.3364513307,5731861.750010906,0.019364856716451162,1.3950337848013648
Bucharest,0.10498506670695112,0.09274430137051737,2905427.57775536,5532758.638899501,-0.020986279171132938,1.3811046484425196
Brasov,0.11715688575284328,0.0647653627714383,2850580.464641516,5724039.674281427,-0.036910005449758754,1.261025497585597
