49	0.8147540983606557	0.7049180327868853
50	0.8180327868852458	0.7213114754098361
61	0.8147540983606557	0.7540983606557377
60	0.8196721311475411	0.7540983606557377
13	0.5639344262295082	0.4426229508196721
72	0.8196721311475409	0.7377049180327869
31	0.7721311475409836	0.7049180327868853
17	0.6950819672131147	0.6065573770491803
24	0.7491803278688524	0.6557377049180327
67	0.8213114754098362	0.7540983606557377
47	0.8180327868852458	0.7213114754098361
48	0.8196721311475409	0.7213114754098361
27	0.7639344262295082	0.7049180327868853
25	0.7524590163934426	0.6557377049180327
15	0.6409836065573771	0.5245901639344263
46	0.8081967213114755	0.7377049180327869
43	0.7967213114754099	0.7213114754098361
52	0.8196721311475411	0.7049180327868853
64	0.8147540983606559	0.7213114754098361
65	0.8131147540983605	0.7377049180327869
37	0.7950819672131147	0.6885245901639344
33	0.7786885245901639	0.6721311475409836
38	0.7885245901639343	0.7049180327868853
10	0.5836065573770493	0.4918032786885246
26	0.759016393442623	0.6721311475409836
54	0.818032786885246	0.7540983606557377
21	0.719672131147541	0.639344262295082
3	0.340983606557377	0.26229508196721313
11	0.5950819672131147	0.4918032786885246
57	0.8163934426229508	0.7049180327868853
41	0.7868852459016392	0.7377049180327869
39	0.7885245901639343	0.7213114754098361
30	0.7688524590163934	0.7049180327868853
70	0.8262295081967214	0.7540983606557377
35	0.7770491803278687	0.6721311475409836
69	0.8196721311475409	0.7377049180327869
7	0.5213114754098361	0.4426229508196721
59	0.8262295081967214	0.7540983606557377
22	0.7262295081967213	0.639344262295082
58	0.8262295081967214	0.7540983606557377
29	0.7655737704918033	0.6721311475409836
53	0.8163934426229508	0.7377049180327869
14	0.6032786885245902	0.5245901639344263
55	0.821311475409836	0.7377049180327869
71	0.8245901639344263	0.7377049180327869
62	0.8180327868852458	0.7377049180327869
63	0.8114754098360656	0.7377049180327869
66	0.8131147540983605	0.7377049180327869
40	0.7868852459016392	0.7213114754098361
4	0.4131147540983607	0.29508196721311475
1	0.1918032786885246	0.14754098360655737
42	0.7852459016393442	0.7377049180327869
68	0.8163934426229508	0.7377049180327869
32	0.7737704918032786	0.7049180327868853
28	0.7606557377049181	0.7049180327868853
51	0.816393442622951	0.7049180327868853
36	0.7934426229508197	0.6885245901639344
19	0.6934426229508196	0.6229508196721312
56	0.8147540983606557	0.7213114754098361
45	0.8065573770491804	0.7377049180327869
2	0.25245901639344265	0.21311475409836064
9	0.5475409836065575	0.4262295081967213
34	0.783606557377049	0.6721311475409836
8	0.5295081967213114	0.4262295081967213
5	0.45081967213114754	0.36065573770491804
12	0.5950819672131148	0.4918032786885246
18	0.6934426229508197	0.6229508196721312
23	0.7491803278688524	0.6557377049180327
6	0.4901639344262295	0.4262295081967213
20	0.7131147540983606	0.639344262295082
44	0.7934426229508198	0.7213114754098361
16	0.6704918032786885	0.5737704918032787
75	0.8311475409836065	0.7704918032786885
74	0.8344262295081967	0.7704918032786885
73	0.8295081967213115	0.7377049180327869
77	0.8295081967213115	0.7540983606557377
76	0.8360655737704918	0.7704918032786885
81	0.8360655737704917	0.7704918032786885
84	0.8262295081967214	0.7540983606557377
83	0.8295081967213115	0.7704918032786885
79	0.8360655737704917	0.7868852459016393
80	0.840983606557377	0.8032786885245902
85	0.8426229508196721	0.7868852459016393
88	0.8311475409836065	0.7868852459016393
87	0.8295081967213115	0.7704918032786885
78	0.8295081967213115	0.7868852459016393
89	0.8377049180327868	0.7868852459016393
92	0.840983606557377	0.7704918032786885
95	0.8377049180327869	0.7704918032786885
93	0.8442622950819672	0.7540983606557377
90	0.8377049180327869	0.7704918032786885
94	0.8442622950819672	0.7540983606557377
86	0.840983606557377	0.7704918032786885
96	0.8426229508196721	0.8032786885245902
91	0.8360655737704917	0.7704918032786885
97	0.8344262295081967	0.7868852459016393
98	0.8491803278688523	0.8032786885245902
99	0.8426229508196721	0.7540983606557377
82	0.8377049180327868	0.7868852459016393
110	0.8459016393442622	0.7704918032786885
109	0.8491803278688523	0.7868852459016393
108	0.8557377049180328	0.7704918032786885
125	0.8491803278688523	0.8032786885245902
136	0.8491803278688526	0.8032786885245902
132	0.8475409836065573	0.7868852459016393
139	0.8442622950819672	0.7868852459016393
130	0.8508196721311474	0.8032786885245902
122	0.8524590163934427	0.8032786885245902
134	0.854098360655738	0.819672131147541
